angol;olasz;We do not have food, but at least we have water.;Non abbiamo cibo, ma almeno abbiamo l'acqua.
angol;olasz;I am not hungry, but I want a piece of candy.;Non ho fame, ma voglio una caramella.
olasz;angol;Appena arriva mio padre, mangiamo.;As soon as my father arrives, we eat.
olasz;angol;La famiglia ? ancora a cena.;The family is still at dinner.
olasz;angol;Non sono davvero sicuro;I'm not really sure
olasz;angol;Arrivo subito.;I arrive right away.
angol;olasz;the mailman's apartment is here;l'appartamento del postino ? qui
olasz;angol;Siamo fuori il ristorante.;We are outside the restaurant.
angol;olasz;thank you for the answer;grazie per la risposta
olasz;angol;accanto al;next to
angol;olasz;We eat by the water.;Mangiamo vicino all'acqua.
angol;olasz;We eat by to the water.;Mangiamo vicino all'acqua.
olasz;angol;Mangiamo accanto all'acqua.;We eat next to the water.
olasz;német;Questo ? un bottone?;Ist das ein Knopf?
olasz;angol;La donna indossa le giacche.;The woman is wearing the jackets.
német;olasz;Die Frau trägt die Jacken.;La donna indossa le giacche.
olasz;német;Non c'? male.;Es geht.
német;olasz;Es geht.;Funziona.
német;olasz;Wir gehen zu Fuß.;Noi camminiamo.
olasz;német;Noi camminiamo.;Wir gehen.
olasz;angol;Mi serve entro domani.;I need it by tomorrow.
olasz;angol;La cena la offro io stasera.;Dinner’s on me tonight.
angol;olasz;Who are you with tonight?;Con chi sei stasera?
angol;olasz;how is the new apartment;come ? il nuovo appartamento
olasz;angol;Sapete dove stiamo andando?;Do you know where we are going?
angol;olasz;Do you know where we are going?;Sai dove stiamo andando?
olasz;angol;Parliamo soprattutto di animali.;We speak mainly of animals.
angol;olasz;I don't even have one brother.;Non ho nemmeno un fratello.
olasz;angol;Perché non abbiamo neanche una forchetta?;Why don't we even have a fork?
angol;olasz;Why don't we even have one fork?;Perché non abbiamo nemmeno una forchetta?
angol;olasz;It is pretty hot here.;Fa abbastanza caldo qui.
angol;olasz;Nonetheless, he does not eat meat.;Tuttavia, non mangia carne.
olasz;angol;? piuttosto strano.;It is rather strange.
angol;olasz;it's so sweet;? cos? dolce
angol;olasz;We go as soon as we see the bear.;Andiamo non appena vediamo l'orso.
angol;olasz;Obviously, she always comes earlier.;Ovviamente arriva sempre prima.
angol;olasz;The family is at dinner still.;La famiglia ? ancora a cena.
angol;olasz;Nothing special, in short.;Niente di speciale, insomma.
angol;olasz;He eats chicken even though he does not eat fish.;Mangia pollo anche se non mangia pesce.
olasz;angol;Lui mangia pollo anche se non mangia pesce.;He eats chicken even if he doesn't eat fish.
angol;olasz;And then?;E poi?
olasz;angol;Lui va dentro da solo.;He goes inside by himself.
olasz;angol;parlano molto ma fanno poco;they talk a lot but do little
angol;olasz;Where are the gloves?;Dove sono i guanti?
angol;olasz;I know where he comes from.;So da dove viene.
olasz;angol;Di chi ? il cappotto?;Whose coat is it?
olasz;angol;le donne saltano;women jump
német;angol;Die Frauen verpassen das Essen.;The women miss the food.
német;olasz;Die Frauen verpassen das Essen.;Alle donne manca il cibo.
német;olasz;Ihr redet gut.;Parli bene.
német;olasz;Ein Sechstel reicht.;Un sesto ? sufficiente.
olasz;német;Le mele contengono del succo.;Äpfel enthalten Saft.
olasz;német;Gli uccelli mangiano del pane.;Die Vögel essen Brot.
olasz;angol;Il men? ? fisso.;The menu is fixed.
olasz;angol;La Spagna ? fantastica.;Spain is great.
olasz;angol;La colazione ? di buon'ora.;Breakfast is early.
német;olasz;Gemeinsam lesen wir das Buch.;Abbiamo letto il libro insieme.
olasz;angol;La colazione ? semplice.;The breakfast is simple.
olasz;angol;? grave?;Is it serious?
angol;olasz;It is terrible;? terribile
olasz;angol;Esso ? orribile.;It is awful.
olasz;angol;Lo progettiamo.;We design it.
angol;olasz;How long does it last?;Quanto dura?
angol;olasz;Tu cerchi la tua chiave.;Tu cerchi la tua chiave.
angol;olasz;I sell an umbrella.;Vendo un ombrello.
angol;olasz;You pull up the blanket.;Tiri su la coperta.
angol;olasz;The family sends the cookies.;La famiglia manda i biscotti.
angol;olasz;We explain the books to our son.;Spieghiamo i libri a nostro figlio.
olasz;angol;Io non colpisco il cavallo.;I don't hit the horse.
angol;olasz;My sister adds cheese to the pasta.;Mia sorella aggiunge il formaggio alla pasta.
olasz;angol;Come scegliere una buona ricetta?;How to choose a good recipe?
olasz;angol;Come scegli una buona ricetta?;How do you choose a good recipe?
angol;olasz;How old do I look?;Quanti anni dimostro?
angol;olasz;He receives the keys.;Riceve le chiavi.
német;olasz;Der Apfel ist schlecht.;La mela ? cattiva.
angol;olasz;your answer is not clear;la tua risposta non ? chiara
angol;olasz;The young doctor has a new uniform.;Il giovane dottore ha una nuova uniforme.
angol;olasz;Yours is a common question.;La tua ? una domanda comune.
olasz;angol;Decidiamo perché siamo certi.;We decide because we are certain.
angol;olasz;She is tough with them.;? dura con loro.
olasz;angol;Il cavallo é un animale capace;The horse is a capable animal
olasz;angol;Sei figlio unico?;Are you an only child?
angol;olasz;It is my daily bread.;? il mio pane quotidiano.
angol;olasz;It is the national book week.;? la settimana nazionale del libro.
angol;olasz;I didn't hear you calling.;Non ti ho sentito chiamare.
angol;olasz;he is watching the TV;sta guardando la TV
angol;olasz;our group is working together;il nostro gruppo sta lavorando insieme
angol;olasz;I have been waiting since August.;Aspetto da agosto.
német;angol;Sie hat Durst.;She is thirsty.
német;olasz;Sie hat Durst.;Lei ha sete.
német;olasz;das Mittagessen ist lecker;il pranzo ? delizioso
német;olasz;Das Mittagessen essen wir.;Noi pranziamo.
olasz;német;Mangiamo il pranzo.;Wir essen zu Mittag.
angol;olasz;sour;"aspro
aspra"
olasz;angol;aspra;sour
angol;olasz;The children are thirsty.;I bambini hanno sete.
angol;olasz;The bread is salty.;Il pane ? salato.
angol;olasz;he doesn't help at the house;non aiuta a casa
olasz;angol;lui non aiuta in casa;he doesn't help around the house
angol;olasz;She doesn't love herself;Non ama se stessa
angol;olasz;I lose a razor per month.;Perdo un rasoio al mese.
angol;olasz;he cooks in the kitchen;cucina in cucina
olasz;angol;Perché il muro ? viola?;Why is the wall purple?
olasz;angol;Di chi ? il sapone?;Whose soap is it?
olasz;angol;di cui;of which
olasz;angol;stanza;room
olasz;angol;Rimango a letto senza il riscaldamento.;I stay in bed without heating.
olasz;angol;Perché lui non apre i cancelli?;Why doesn't he open the gates?
angol;olasz;she goes to bed;lei va a letto
angol;olasz;On which balcony are you?;Su quale balcone sei?
angol;olasz;I will confidently go in the direction of my dream;Andr? con fiducia nella direzione del mio sogno
angol;magyar;I will confidently go in the direction of my dream;Magabiztosan megyek álmom irányába
angol;olasz;Do you go to the mechanic?;Vai dal meccanico?
angol;olasz;the man in the purple pants is the clown;l'uomo con i pantaloni viola ? il clown
olasz;angol;l'uomo con il pantaloni viola é il pagliaccio;the man in the purple pants is the clown
angol;olasz;how many kilograms;quanti chilogrammi
angol;olasz;A quarter of an hour later.;Un quarto d'ora dopo.
olasz;angol;Io mangio tanto.;I eat a lot.
angol;olasz;the red shirt is for my husband;la maglietta rossa ? per mio marito
angol;olasz;The calendar says it is April.;Il calendario dice che ? aprile.
angol;olasz;The newspapers are from months ago.;I giornali sono di mesi fa.
angol;olasz;When does the period end?;Quando finisce il periodo?
olasz;angol;dove abiti adesso;Where do you live now
angol;olasz;Where do you live now;Dove vivi adesso
angol;olasz;in the evening we drink a bottle of wine;la sera beviamo una bottiglia di vino
olasz;angol;gli scriviamo in ottobre;we write to him in October
olasz;angol;A febbraio metto i guanti.;In February I put on gloves.
angol;olasz;In February I wear gloves.;A febbraio indosso i guanti.
olasz;angol;noi andiamo fino al ristorante.;we go to the restaurant.
angol;olasz;Who likes the flavor of fish?;A chi piace il sapore del pesce?
angol;olasz;We drink the lemonade from the bottles.;Beviamo la limonata dalle bottiglie.
angol;olasz;step from the jewelry;passo dalla gioielleria
olasz;angol;passo dalla gioielleria;step from the jewelry
angol;olasz;I will stop by the jewelry store.;Mi fermer? alla gioielleria.
olasz;angol;Crediamo negli uomini.;We believe in men.
olasz;angol;Leggiamo agli uomini.;We read to men.
angol;olasz;They give the water to the animal.;Danno l'acqua all'animale.
angol;olasz;the waiter waits until dinner;il cameriere aspetta fino a cena
angol;olasz;I eat one of your apples.;Mangio una delle tue mele.
angol;olasz;We go as far as the restaurant.;Andiamo fino al ristorante.
angol;olasz;I finish the cake by dinner.;Finisco la torta per cena.
angol;magyar;I eat vegetables despite the taste.;Zöldségeket eszem az íze ellenére.
angol;olasz;The woman lives along the water.;La donna vive lungo l'acqua.
angol;olasz;I go towards him.;Vado verso di lui.
angol;olasz;I eat fruit, except for apples.;Mangio frutta, tranne le mele.
angol;olasz;He boils an egg for breakfast.;Fa bollire un uovo per colazione.
angol;olasz;The women have belts on their skirts.;Le donne hanno le cinture sulle gonne.
angol;olasz;I wait until you find the dog.;Aspetto finché non trovi il cane.
olasz;angol;Lei non mangia né pollo né pesce.;She eats neither chicken nor fish.
angol;olasz;she wants;lei vuole
angol;olasz;a glass;un bicchiere
angol;olasz;the boy likes elephants;al ragazzo piacciono gli elefanti
olasz;angol;Aspettate tutti.;Everyone wait.
angol;olasz;I ask for a steak.;Chiedo una bistecca.
angol;olasz;see you another time;ci vediamo un'altra volta
angol;olasz;Do as I say, not as I do;Fai come dico, non come faccio
angol;olasz;you go into the restaurant;entri nel ristorante
angol;olasz;come to the restaurant;vieni al ristorante
angol;olasz;the cook cooks pork;il cuoco cucina il maiale
angol;olasz;The snake eats the mouse.;Il serpente mangia il topo.
angol;olasz;they are forty students in our class;sono quaranta studenti nella nostra classe
olasz;angol;Gli studenti suonano i loro pezzi.;Students play their own pieces.
olasz;angol;Prova a farlo un'altra volta.;Try doing it once more.
olasz;angol;Ho voglia di fare qualcosa di diverso.;I want to do something different.
olasz;angol;? come iniziare di nuovo.;It's like starting over.
angol;olasz;It is like starting again.;? come ricominciare.
olasz;angol;Chiedo scusa, ho appuntamento laggi?.;Sorry, I have an appointment over there.
olasz;angol;Sei rimasto fuori tutta la notte senza chiamare.;You've been out all night without calling.
olasz;angol;Il nostro gruppo sta lavorando insieme.;Our group is working together.
olasz;angol;L'ho visto guardare verso di me.;I saw him looking at me.
olasz;angol;Biologicamente parlando, la vita umana comincia comincia nel momento del concepimento.;Biologically speaking, human life begins at the moment of conception.
olasz;angol;Lei comincia a correre.;She starts running.
olasz;angol;Pure il cavallo sta correndo?;Is the horse running too?
olasz;angol;Continuava a piovere per una settimana;It kept raining for a week
angol;olasz;It kept on raining for a week.;Ha continuato a piovere per una settimana.
olasz;angol;A che et? i bambini iniziano a pagare?;At what age do children start paying?
olasz;angol;Vederti mi fa felice.;Seeing you makes me happy.
olasz;angol;Il cane non smette di mangiare.;The dog does not stop eating.
olasz;angol;Sono troppo stanca per continuare a camminare.;I'm too tired to keep walking.
olasz;angol;La lettura ? profonda.;The reading is profound.
olasz;angol;Stanno dormendo su un letto grande.;They are sleeping on a large bed.
olasz;angol;Dove andiamo stasera?;Where are we going tonight?
olasz;angol;Vedo che i tuoi fratelli stanno studiando, ma tu no.;I see your brothers are studying, but you are not.
olasz;angol;ci sta dando il riso;he is giving us rice
olasz;angol;Dicevi qualcosa?;Did you say something?
angol;olasz;Did you say something?;Hai detto qualcosa?
magyar;olasz;The numbers of the first semester are not pretty.;I numeri del primo semestre non sono belli.
olasz;angol;Il quinto paragrafo dice cos?.;The fifth paragraph says so.
angol;olasz;I look at the following page.;Guardo alla pagina seguente.
olasz;angol;L'insegnante apre il libro a pagina dieci.;The teacher opens the book on page ten.
olasz;angol;Le istituzioni;The institutions
olasz;angol;Ho gi? fatto i miei compiti.;I've already done my homework.
olasz;angol;Siamo compagni di liceo.;We attend the same high school.
olasz;angol;Non mi hanno pagato quest'anno.;They didn't pay me this year.
angol;olasz;The crowd yells.;La folla urla.
angol;olasz;We have not paid for the chicken.;Non abbiamo pagato il pollo.
olasz;angol;L'insalata ? pronta, passiamola agli ospiti!;The salad is ready, let's pass it to the guests!
olasz;angol;Let's call each other every evening!;Let's call each other every evening!
olasz;angol;Stavi parlando con la mia amica Laura.;You were talking to my friend Laura.
olasz;angol;Conosco la donna di cui stai parlando.;I know the woman you're talking about.
olasz;angol;? come ricominciare da capo.;It's like starting over.
olasz;angol;? come ricominciare.;It's like starting over.
angol;olasz;Try doing it once more.;Prova a farlo ancora una volta.
angol;olasz;You stayed out all night without calling.;Sei rimasto fuori tutta la notte senza chiamare.
angol;olasz;I don't feel like doing it.;Non ho voglia di farlo.
olasz;angol;Conosco il gruppo seduto laggi?.;I know the group sitting over there.
olasz;angol;Sta ancora piovendo?;It is still raining?
angol;olasz;At what age do children start paying?;A che et? i bambini iniziano a pagare?
angol;olasz;I saw her running;L'ho vista correre
angol;olasz;I like sleeping on the ground;Mi piace dormire per terra
angol;olasz;he likes to cook for his family;gli piace cucinare per la sua famiglia
olasz;angol;Sono troppo stanco per continuare a camminare.;I am too tired to keep walking.
angol;olasz;I am too tired to keep walking.;Sono troppo stanco per continuare a camminare.
angol;olasz;He stopped writing for one year.;Ha smesso di scrivere per un anno.
olasz;angol;lo stavo cercando;I was looking for it
olasz;angol;Apri subito questa scatola!;Open this box now!
angol;olasz;Feel how hot it is!;Senti quanto fa caldo!
olasz;angol;Chiedete come lo fanno!;Ask how they do it!
olasz;angol;Chiedi a mamma di fare questa torta!;Ask mom to make this cake!
angol;olasz;Just know that I am here for you!;Sappi solo che sono qui per te!
angol;olasz;Let us say that we do not know it!;Diciamo che non lo sappiamo!
olasz;angol;Lui ? sempre a studiare.;He is always studying.
angol;olasz;i am coming with you;vengo con te
olasz;angol;vengo con te;I come with you
angol;olasz;It is happening to me too.;Sta succedendo anche a me.
olasz;angol;Lei sta indossando lo stesso vestito che aveva su ieri.;She is wearing the same dress she had on yesterday.
angol;olasz;He wanted to be sure that they were not following me.;Voleva essere sicuro che non mi stessero seguendo.
olasz;angol;Con chi ho l'onore di parlare?;Who do I have the honor to speak to?
olasz;angol;lei é incinta;she is pregnant
olasz;angol;I miei genitori mi hanno obbligato ad andare con loro.;My parents forced me to go with them.
angol;olasz;the moment is short;il momento ? breve
olasz;angol;Anche lui ha tentato.;He also tried.
olasz;angol;sono cambiato;I'm changed
angol;olasz;yesterday we saw ourselves in the mirror;ieri ci siamo visti allo specchio
angol;olasz;The train is very fast.;Il treno ? molto veloce.
angol;olasz;a vegetarian meal;un pasto vegetariano
angol;olasz;She had gone to school with her parents and two sisters.;Era andata a scuola con i suoi genitori e due sorelle.
angol;olasz;This weather is not good for the crops.;Questo tempo non ? buono per i raccolti.
angol;olasz;Feel my woolen sweater!;Senti il mio maglione di lana!
olasz;angol;Tenete duro ragazzi!;Hang on guys!
olasz;angol;Metti la cintura!;Put on the belt!
olasz;angol;Lascia perdere!;Forget it!
angol;olasz;behave;comportarsi
olasz;angol;Fa' il bravo!;Be good!
olasz;angol;Diciamo che non lo sappiamo!;Let's say we don't know!
olasz;angol;Stai attento a non svegliare il bambino!;Be careful not to wake the baby!
olasz;angol;Venite a vedere per voi!;Come and see for yourself!
angol;olasz;Come and see for yourselves!;Venite a vedere di persona!
olasz;angol;la preghiamo di attendere;please wait
olasz;angol;La prego di entrare.;Please come in.
angol;olasz;Please enter.;Prego entra.
angol;olasz;I think I expressed myself very well;Penso di essermi espresso molto bene
angol;olasz;did you write in your diary today?;hai scritto nel tuo diario oggi?
olasz;angol;chi guadagna di pi? di te?;who earns more than you?
olasz;angol;Conosco mia figlia meglio di chiunque altro.;I know my daughter better than anyone.
olasz;angol;Quello ? tutto ci? che ho da dire.;That's all I have to say.
angol;olasz;That is all I have got to say.;Questo ? tutto quello che ho da dire.
olasz;angol;Ha una figlia il cui nome é Maria.;He has a daughter whose name is Maria.
angol;olasz;She has a daughter whose name is Maria.;Ha una figlia che si chiama Maria.
olasz;angol;Non so quale birra beve.;I don't know what beer he drinks.
angol;olasz;That's not what I am saying.;Non ? quello che sto dicendo.
olasz;angol;? uno che lavora duro.;He is a hard worker.
angol;olasz;He is someone who works hard.;? qualcuno che lavora sodo.
angol;olasz;I love you more than anybody else.;Ti amo pi? di chiunque altro.
olasz;angol;Questo ? il pesce che ho voluto.;This is the fish I wanted.
angol;olasz;He made believe that he had not heard me.;Ha fatto credere di non avermi sentito.
angol;olasz;He pretended he hadn't heard me.;Ha fatto finta di non avermi sentito.
angol;olasz;The girls had walked around the park.;Le ragazze avevano passeggiato per il parco.
angol;olasz;It was a name that I had never heard before.;Era un nome che non avevo mai sentito prima.
olasz;angol;Ho della terra per le piante.;I have some soil for plants.
olasz;angol;chi aveva deciso di prendere questa strada;who had decided to take this path
olasz;angol;che aveva deciso di intraprendere questa strada;who had decided to take this path
olasz;angol;Loro erano vissuti insieme.;They had lived together.
angol;olasz;they had lived together;avevano vissuto insieme
olasz;angol;Lei aveva appena camminato.;She had just walked.
olasz;angol;Scrivi la data di nascita qui.;Write the date of birth here.
olasz;angol;D'autunno le foglie cambiano colore.;In autumn the leaves change color.
olasz;angol;Il primo cambiamento grande ? stato il paesaggio.;The first big change was the landscape.
olasz;angol;Alcune volte, gli alberi non ci permettono di vedere la foresta.;Sometimes, the trees don't allow us to see the forest.
olasz;angol;Lei si alza alle sette.;She gets up at seven.
olasz;angol;Lui si fa vedere;He shows up
olasz;angol;Sentiamo il calore del motore.;We feel the heat of the engine.
olasz;angol;Chi l'aveva aperto la prima volta?;Who had opened it the first time?
angol;olasz;Who had opened it the first time?;Chi l'aveva aperto la prima volta?
angol;olasz;I had arrived at work;Ero arrivato al lavoro
olasz;angol;L'insegnante ci ha detto di non nuotare nel fiume.;The teacher told us not to swim in the river.
angol;olasz;Everything he says is true.;Tutto quello che dice ? vero.
angol;olasz;The chocolate cookies, which are old, are in the box.;I biscotti al cioccolato, che sono vecchi, sono nella scatola.
angol;olasz;You want the chocolate cookies, the ones that I have already eaten.;Vuoi i biscotti al cioccolato, quelli che ho gi? mangiato.
olasz;angol;questa non é piú divertente;this is no longer fun
olasz;angol;chi non va non vede;who does not go does not see
olasz;angol;So quale cappello ? mio.;I know which hat is mine.
olasz;angol;Non sappiamo chi ? umano.;We don't know who is human.
olasz;angol;Non ne ho alcuno.;I don't have any.
olasz;angol;Alcuni sono buoni, altri meno.;Some are good, some not.
angol;olasz;She doesn't know anything about your family.;Non sa niente della tua famiglia.
olasz;angol;Ora ti ho detto tutto.;Now I've told you everything.
angol;olasz;Now I have told you everything.;Adesso ti ho detto tutto.
angol;olasz;She gave it to me;Me l'ha dato
angol;olasz;Some of them do not know how to write yet.;Alcuni di loro non sanno ancora scrivere.
olasz;angol;É difficile finire entro dicembre;It is difficult to finish by December
olasz;angol;Lei mi ha dato una camicia.;She gave me a shirt.
angol;olasz;I want to feel me better;Voglio sentirmi meglio
angol;olasz;None of the automobiles is mine.;Nessuna delle automobili ? mia.
olasz;angol;Non cerco un regalo speciale, qualsiasi va bene.;I'm not looking for a special gift, any one is fine.
angol;olasz;We made all of it.;Abbiamo fatto tutto.
angol;olasz;This recipe is not for just any cake.;Questa ricetta non ? per una torta qualsiasi.
angol;olasz;One daughter is enough, I don't want any more.;Una figlia ? sufficiente, non ne voglio pi?.
angol;olasz;One daughter is enough, I do not want others.;Una figlia ? sufficiente, non ne voglio altre.
olasz;angol;Soprattutto non capisco cosa dice.;Above all, I don't understand what it says.
olasz;angol;Che numero porta la sua amica?;What number does your friend wear?
angol;olasz;What size does her friend wear?;Che taglia indossa la sua amica?
angol;olasz;kept the room for six months;ha tenuto la stanza per sei mesi
olasz;angol;Perché non parliamo di qualcos'altro;Why don't we talk about something else
olasz;angol;Ci? che voglio adesso ? una tazza di caff?.;What I want right now is a cup of coffee.
angol;olasz;I have taken one for you.;Ne ho preso uno per te.
olasz;angol;ne ho preso uno per te;I got one for you
olasz;angol;I biscotti al cioccolato, i quali sono vecchi, sono nella scatola.;The chocolate chip cookies, which are old, are in the box.
angol;olasz;Those are the new curtains.;Queste sono le nuove tende.
angol;olasz;Some of them still don't know it.;Alcuni di loro ancora non lo sanno.
angol;olasz;They are the ones that pay the most.;Sono quelli che pagano di pi?.
angol;olasz;now I have a new fear;ora ho una nuova paura
olasz;angol;Mia madre non aveva sentito niente.;My mother hadn't heard anything.
olasz;magyar;Mia madre non aveva sentito niente.;Anyám nem hallott semmit.
angol;olasz;I did not like that they always stayed by themselves.;Non mi piaceva che rimanessero sempre da soli.
angol;olasz;That shows how much we know about ourselves.;Questo mostra quanto sappiamo di noi stessi.
olasz;angol;Venite a vedere voi stessi!;Come and see for yourself!
olasz;angol;Vai a dirglielo tu stesso!;Go tell him yourself!
olasz;angol;si guardava allo specchio.;he looked in the mirror.
angol;olasz;I did not ask anything;Non ho chiesto niente
olasz;angol;Ognuno dei suoi figli ha la propria stanza.;Each of his children has their own room.
olasz;angol;Io non sono un uomo qualsiasi.;I am not just any man.
olasz;angol;Con ognuna ho un rapporto diverso.;I have a different relationship with each one.
angol;olasz;I know both of the girls.;Conosco entrambe le ragazze.
olasz;angol;Altri sono meno attenti;Others are less careful
angol;olasz;We choose an apartment with three other girls.;Scegliamo un appartamento con altre tre ragazze.
olasz;angol;Tu sei l'altra.;You are the other.
olasz;angol;Un altro per favore.;One more, please.
olasz;angol;dove lo tenevano;where they kept it
angol;olasz;it rained all month;ha piovuto tutto il mese
angol;olasz;held the room for six months;ha tenuto la stanza per sei mesi
angol;olasz;Which road did you follow?;Quale strada hai seguito?
olasz;angol;lavo i piatti;I wash the plates
angol;olasz;I am about to eat.;Sto per mangiare.
angol;olasz;She likes to run.;Le piace correre.
olasz;angol;Vedo il pescatore tirare su un pesce;I see the fisherman pulling up a fish
angol;olasz;I see the fisherman pulling up a fish;Vedo il pescatore che tira su un pesce
olasz;angol;non so dove ricevere la scatola;i don't know where to get the box
angol;olasz;I have not won but I have come in second.;Non ho vinto ma sono arrivato secondo.
olasz;angol;Cosa posso fare per aiutare la mia vicina?;What can I do to help my neighbor?
angol;olasz;It is time to close the gate.;? ora di chiudere il cancello.
angol;olasz;What do you have to offer a woman?;Cosa hai da offrire a una donna?
angol;olasz;Can you answer this question?;Sai rispondere a questa domanda?
angol;olasz;There is no time to lose.;Non c'? tempo da perdere.
angol;olasz;what can I add;cosa posso aggiungere
olasz;angol;possiamo costruire un albergo;we can build a hotel
olasz;angol;possiamo scegliere un altro sapone;we can choose another soap
olasz;angol;non la svegliare adesso;don't wake her now
olasz;angol;voglio cambiare il colore del muro;i want to change the color of the wall
angol;olasz;He knows how to choose the right person;Sa scegliere la persona giusta
olasz;angol;Non c'? tempo da perdere.;There is no time to lose.
angol;olasz;They told me that they like to read the newspaper.;Mi hanno detto che gli piace leggere il giornale.
angol;olasz;I cannot live without you.;Non posso vivere senza di te.
angol;olasz;He is the first to die.;? il primo a morire.
olasz;angol;Ci? che aveva scritto era vero.;What he wrote was true.
olasz;angol;lei aveva guidato il gruppo per due anni;she had led the group for two years
angol;olasz;she doesn't love herself;lei non ama se stessa
angol;olasz;I had written a book;Avevo scritto un libro
angol;olasz;he had just eaten;aveva appena mangiato
olasz;angol;aveva chiamato la sua amica;she had called her friend
olasz;angol;Lui aveva appena mangiato.;He had just eaten.
angol;olasz;I go down to the station;Scendo alla stazione
angol;olasz;she had come before;lei era venuta prima
olasz;angol;Lei non aveva guadagnato niente.;She hadn't earned anything.
olasz;angol;Non si era guadagnata niente.;She hadn't earned anything.
angol;olasz;we had found the hotel;avevamo trovato l'albergo
angol;olasz;rice is the main crop;il riso ? la coltura principale
angol;olasz;Whose fault is that?;Di chi ? la colpa?
angol;olasz;My desire is to help you with this problem.;Il mio desiderio ? aiutarti con questo problema.
olasz;angol;non guardare nella scatola;don't look in the box
angol;olasz;His name is difficult to remember.;Il suo nome ? difficile da ricordare.
olasz;angol;Ho sentito dire che Laura ? andata a vivere a Firenze.;I heard that Laura went to live in Florence.
angol;olasz;It makes me feel better.;Mi fa sentire meglio.
angol;olasz;Do not believe what the newspapers are writing.;Non credere a quello che scrivono i giornali.
angol;olasz;He did not want to miss the boy's birthday.;Non voleva mancare al compleanno del ragazzo.
angol;olasz;I can show you where he is.;Posso mostrarti dov'?.
angol;olasz;Where do they want to take us?;Dove ci vogliono portare?
olasz;angol;Non ho deciso di rimanere qui.;I have not decided to stay here.
angol;olasz;I want to know if you are free tomorrow.;Voglio sapere se sei libero domani.
angol;olasz;he insisted on seeing his daughter;ha insistito per vedere sua figlia
olasz;angol;Porto sempre un orologio per sapere l'ora.;I always wear a watch to know the time.
olasz;angol;Sai cosa si ? permesso di dire?;Do you know what he allowed himself to say?
angol;olasz;Wine can be an ingredient in the kitchen.;Il vino pu? essere un ingrediente in cucina.
olasz;angol;Ho perso il mio numero di telefono. Posso avere il tuo?;I lost my phone number. Can I have yours?
olasz;angol;Tu hai tentato di andare.;You tried to go.
angol;magyar;Where do you want to throw the blanket?;Hová akarja dobni a takarót?
angol;magyar;There was a lack of inscriptions from Europe;Hiányoztak a feliratok Európából
angol;olasz;He died before finishing the stadium.;? morto prima di finire lo stadio.
olasz;angol;Non ho un foglio per scrivere.;I don't have a paper to write on.
angol;olasz;He does not know how to write.;Non sa scrivere.
olasz;angol;lui non sa scrivere;he can't write
angol;olasz;we decided to follow this road;abbiamo deciso di seguire questa strada
angol;olasz;I'm ready to die;Sono pronto a morire
olasz;angol;Puoi unirti queste tavole?;Can you join these boards?
angol;olasz;What is the name of your future fiancée?;Qual ? il nome della tua futura fidanzata?
olasz;angol;Le cose non sono cos? semplici.;Things are not that simple.
angol;olasz;The station is near a shopping center.;La stazione ? vicino a un centro commerciale.
olasz;angol;Il topo ha paura dei gatti.;The mouse is afraid of cats.
angol;olasz;Our experiences make us understand more.;Le nostre esperienze ci fanno capire di pi?.
olasz;angol;Considera, per esempio, le liste;Consider, for example, lists
angol;olasz;Consider, for instance, the lists.;Considera, ad esempio, gli elenchi.
angol;magyar;The load of clothes is in the box;A ruhatér a dobozban van
angol;magyar;He gets the load of clothes.;Megkapja a rengeteg ruhát.
angol;olasz;Where do you want to throw the blanket?;Dove vuoi gettare la coperta?
olasz;angol;Cosa pensi di dimostrare?;What do you think you prove?
olasz;magyar;? particolare;Különleges
olasz;angol;La domanda finale ? la pi? difficile.;The final question is the most difficult.
angol;olasz;Well, it is almost like the original.;Bene, ? quasi come l'originale.
olasz;magyar;Non mi piaceva che rimanessero sempre da soli.;Nem tetszett, hogy mindig egyedül voltak.
olasz;magyar;rimanessero;maradt
olasz;magyar;C'? un forte odio tra i due.;Erõs gyûlölet uralkodik a kettõ között.
angol;magyar;He insisted on seeing his daughter;Ragaszkodott hozzá, hogy láthassa a lányát
olasz;angol;Potete indicare la strada giusta?;Can you point the right way?
olasz;angol;Un amico va a suonare con noi.;A friend goes to play with us.
olasz;angol;Ieri abbiamo visto noi stessi allo specchio.;Yesterday we saw ourselves in the mirror.
olasz;angol;"L'ingresso ? gratuito tutti i giorni.
L'ingresso ? gratuito ogni giorno";"Admission is free every day.
Admission is free every day"
angol;olasz;We had given you a smile.;Ti avevamo regalato un sorriso.
angol;magyar;for instance;például
angol;olasz;You are old enough to understand.;Sei abbastanza grande per capire.
angol;olasz;I have not heard him arrive.;Non l'ho sentito arrivare.
angol;olasz;One can always find time.;Si pu? sempre trovare tempo.
angol;olasz;One can always find the time.;Si pu? sempre trovare il tempo.
olasz;angol;Voglio andare all'estero, per esempio, in Italia e in Spagna.;I want to go abroad, for example, to Italy and Spain.
olasz;angol;Lui esce dall'uscita.;He comes out of the exit.
olasz;angol;Lui ci ha dato il segnale di iniziare.;He gave us the signal to begin.
olasz;angol;Fu un fallimento totale.;It was a total failure.
angol;olasz;The animals are superior to us.;Gli animali sono superiori a noi.
angol;olasz;Mine are not physical gifts;I miei non sono doni fisici
angol;olasz;It is important that I remember the title.;? importante che mi ricordi il titolo.
